from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
70072,2231,1,,,,,,51849728-AlewifeKendall0,51849728-AlewifeKendall1
70072,2231,1,,,,,,51849729-AlewifeKendall0,51849729-AlewifeKendall1
70072,2231,1,,,,,,51849730-AlewifeKendall0,51849730-AlewifeKendall1
70072,2231,1,,,,,,51849731-AlewifeKendall0,51849731-AlewifeKendall1
70072,2231,1,,,,,,51849737-AlewifeKendall0,51849737-AlewifeKendall1
70072,2231,1,,,,,,51849738-AlewifeKendall0,51849738-AlewifeKendall1
70072,2231,1,,,,,,51849739-AlewifeKendall0,51849739-AlewifeKendall1
70072,2231,1,,,,,,51849740-AlewifeKendall0,51849740-AlewifeKendall1
70072,2231,1,,,,,,51849744-AlewifeKendall0,51849744-AlewifeKendall1
70072,2231,1,,,,,,51849745-AlewifeKendall0,51849745-AlewifeKendall1
70072,2231,1,,,,,,51849746-AlewifeKendall0,51849746-AlewifeKendall1
70072,2231,1,,,,,,51849747-AlewifeKendall0,51849747-AlewifeKendall1
70072,2231,1,,,,,,51849748-AlewifeKendall0,51849748-AlewifeKendall1
70072,2231,1,,,,,,51849749-AlewifeKendall0,51849749-AlewifeKendall1
70072,2231,1,,,,,,51849750-AlewifeKendall0,51849750-AlewifeKendall1
70072,2231,1,,,,,,51849751-AlewifeKendall0,51849751-AlewifeKendall1
70072,2231,1,,,,,,51849752-AlewifeKendall0,51849752-AlewifeKendall1
70072,2231,1,,,,,,51849753-AlewifeKendall0,51849753-AlewifeKendall1
70072,2231,1,,,,,,51849754-AlewifeKendall0,51849754-AlewifeKendall1
70072,2231,1,,,,,,51849755-AlewifeKendall0,51849755-AlewifeKendall1
70072,2231,1,,,,,,51849756-AlewifeKendall0,51849756-AlewifeKendall1
70072,2231,1,,,,,,51849757-AlewifeKendall0,51849757-AlewifeKendall1
70072,2231,1,,,,,,51849758-AlewifeKendall0,51849758-AlewifeKendall1
70072,2231,1,,,,,,51849759-AlewifeKendall0,51849759-AlewifeKendall1
70072,2231,1,,,,,,51849760-AlewifeKendall0,51849760-AlewifeKendall1
70072,2231,1,,,,,,51849761-AlewifeKendall0,51849761-AlewifeKendall1
70072,2231,1,,,,,,51849762-AlewifeKendall0,51849762-AlewifeKendall1
70072,2231,1,,,,,,51849763-AlewifeKendall0,51849763-AlewifeKendall1
70072,2231,1,,,,,,51849764-AlewifeKendall0,51849764-AlewifeKendall1
70072,2231,1,,,,,,51849765-AlewifeKendall0,51849765-AlewifeKendall1
70072,2231,1,,,,,,51849766-AlewifeKendall0,51849766-AlewifeKendall1
70072,2231,1,,,,,,51849767-AlewifeKendall0,51849767-AlewifeKendall1
70072,2231,1,,,,,,51849768-AlewifeKendall0,51849768-AlewifeKendall1
70072,2231,1,,,,,,51849769-AlewifeKendall0,51849769-AlewifeKendall1
70072,2231,1,,,,,,51849770-AlewifeKendall0,51849770-AlewifeKendall1
70072,2231,1,,,,,,51849771-AlewifeKendall0,51849771-AlewifeKendall1
70072,2231,1,,,,,,51849772-AlewifeKendall0,51849772-AlewifeKendall1
70072,2231,1,,,,,,51849773-AlewifeKendall0,51849773-AlewifeKendall1
70072,2231,1,,,,,,51849774-AlewifeKendall0,51849774-AlewifeKendall1
70072,2231,1,,,,,,51849775-AlewifeKendall0,51849775-AlewifeKendall1
70072,2231,1,,,,,,51849776-AlewifeKendall0,51849776-AlewifeKendall1
70072,2231,1,,,,,,51849777-AlewifeKendall0,51849777-AlewifeKendall1
70072,2231,1,,,,,,51849778-AlewifeKendall0,51849778-AlewifeKendall1
70072,2231,1,,,,,,51849779-AlewifeKendall0,51849779-AlewifeKendall1
70072,2231,1,,,,,,51849780-AlewifeKendall0,51849780-AlewifeKendall1
70072,2231,1,,,,,,51849781-AlewifeKendall0,51849781-AlewifeKendall1
70072,2231,1,,,,,,51849782-AlewifeKendall0,51849782-AlewifeKendall1
70072,2231,1,,,,,,51849783-AlewifeKendall0,51849783-AlewifeKendall1
70072,2231,1,,,,,,51849784-AlewifeKendall0,51849784-AlewifeKendall1
70072,2231,1,,,,,,51849785-AlewifeKendall0,51849785-AlewifeKendall1
70072,2231,1,,,,,,51849786-AlewifeKendall0,51849786-AlewifeKendall1
70072,2231,1,,,,,,51849787-AlewifeKendall0,51849787-AlewifeKendall1
70072,2231,1,,,,,,51849788-AlewifeKendall0,51849788-AlewifeKendall1
70072,2231,1,,,,,,51849789-AlewifeKendall0,51849789-AlewifeKendall1
70072,2231,1,,,,,,51849790-AlewifeKendall0,51849790-AlewifeKendall1
70072,2231,1,,,,,,51849791-AlewifeKendall0,51849791-AlewifeKendall1
70072,2231,1,,,,,,51849792-AlewifeKendall0,51849792-AlewifeKendall1
70072,2231,1,,,,,,51849793-AlewifeKendall0,51849793-AlewifeKendall1
70072,2231,1,,,,,,51849794-AlewifeKendall0,51849794-AlewifeKendall1
70072,2231,1,,,,,,51849795-AlewifeKendall0,51849795-AlewifeKendall1
70072,2231,1,,,,,,51849796-AlewifeKendall0,51849796-AlewifeKendall1
70072,2231,1,,,,,,51849797-AlewifeKendall0,51849797-AlewifeKendall1
70072,2231,1,,,,,,51849798-AlewifeKendall0,51849798-AlewifeKendall1
70072,2231,1,,,,,,51849799-AlewifeKendall0,51849799-AlewifeKendall1
70072,2231,1,,,,,,51849800-AlewifeKendall0,51849800-AlewifeKendall1
70072,2231,1,,,,,,51849801-AlewifeKendall0,51849801-AlewifeKendall1
70072,2231,1,,,,,,51849802-AlewifeKendall0,51849802-AlewifeKendall1
70072,2231,1,,,,,,51849803-AlewifeKendall0,51849803-AlewifeKendall1
70072,2231,1,,,,,,51849804-AlewifeKendall0,51849804-AlewifeKendall1
70072,2231,1,,,,,,51849805-AlewifeKendall0,51849805-AlewifeKendall1
70072,2231,1,,,,,,51849806-AlewifeKendall0,51849806-AlewifeKendall1
70072,2231,1,,,,,,51849807-AlewifeKendall0,51849807-AlewifeKendall1
70072,2231,1,,,,,,51849808-AlewifeKendall0,51849808-AlewifeKendall1
70072,2231,1,,,,,,51849809-AlewifeKendall0,51849809-AlewifeKendall1
70072,2231,1,,,,,,51849810-AlewifeKendall0,51849810-AlewifeKendall1
70072,2231,1,,,,,,51849811-AlewifeKendall0,51849811-AlewifeKendall1
70072,2231,1,,,,,,51849812-AlewifeKendall0,51849812-AlewifeKendall1
70072,2231,1,,,,,,51849813-AlewifeKendall0,51849813-AlewifeKendall1
70072,2231,1,,,,,,51849814-AlewifeKendall0,51849814-AlewifeKendall1
70072,2231,1,,,,,,51849815-AlewifeKendall0,51849815-AlewifeKendall1
70072,2231,1,,,,,,51849816-AlewifeKendall0,51849816-AlewifeKendall1
70072,2231,1,,,,,,51849817-AlewifeKendall0,51849817-AlewifeKendall1
70072,2231,1,,,,,,51849818-AlewifeKendall0,51849818-AlewifeKendall1
70072,2231,1,,,,,,51849819-AlewifeKendall0,51849819-AlewifeKendall1
70072,2231,1,,,,,,51849820-AlewifeKendall0,51849820-AlewifeKendall1
70072,2231,1,,,,,,51849821-AlewifeKendall0,51849821-AlewifeKendall1
70072,2231,1,,,,,,51849822-AlewifeKendall0,51849822-AlewifeKendall1
70072,2231,1,,,,,,51849823-AlewifeKendall0,51849823-AlewifeKendall1
70072,2231,1,,,,,,51849824-AlewifeKendall0,51849824-AlewifeKendall1
70072,2231,1,,,,,,51849825-AlewifeKendall0,51849825-AlewifeKendall1
70072,2231,1,,,,,,51849826-AlewifeKendall0,51849826-AlewifeKendall1
70072,2231,1,,,,,,51849827-AlewifeKendall0,51849827-AlewifeKendall1
70072,2231,1,,,,,,51849828-AlewifeKendall0,51849828-AlewifeKendall1
70072,2231,1,,,,,,51849829-AlewifeKendall0,51849829-AlewifeKendall1
70072,2231,1,,,,,,51849830-AlewifeKendall0,51849830-AlewifeKendall1
70072,2231,1,,,,,,51849831-AlewifeKendall0,51849831-AlewifeKendall1
70072,2231,1,,,,,,51849832-AlewifeKendall0,51849832-AlewifeKendall1
70072,2231,1,,,,,,51849833-AlewifeKendall0,51849833-AlewifeKendall1
70072,2231,1,,,,,,51849834-AlewifeKendall0,51849834-AlewifeKendall1
70072,2231,1,,,,,,51849835-AlewifeKendall0,51849835-AlewifeKendall1
70072,2231,1,,,,,,51849836-AlewifeKendall0,51849836-AlewifeKendall1
70072,2231,1,,,,,,51849258-AlewifeKendall0,51849258-AlewifeKendall1
70072,2231,1,,,,,,51849259-AlewifeKendall0,51849259-AlewifeKendall1
70072,2231,1,,,,,,51849265-AlewifeKendall0,51849265-AlewifeKendall1
70072,2231,1,,,,,,51849266-AlewifeKendall0,51849266-AlewifeKendall1
70072,2231,1,,,,,,51849267-AlewifeKendall0,51849267-AlewifeKendall1
70072,2231,1,,,,,,51849271-AlewifeKendall0,51849271-AlewifeKendall1
70072,2231,1,,,,,,51849276-AlewifeKendall0,51849276-AlewifeKendall1
70072,2231,1,,,,,,51849277-AlewifeKendall0,51849277-AlewifeKendall1
70072,2231,1,,,,,,51849278-AlewifeKendall0,51849278-AlewifeKendall1
70072,2231,1,,,,,,51849280-AlewifeKendall0,51849280-AlewifeKendall1
70072,2231,1,,,,,,51849281-AlewifeKendall0,51849281-AlewifeKendall1
70072,2231,1,,,,,,51849282-AlewifeKendall0,51849282-AlewifeKendall1
70072,2231,1,,,,,,51849285-AlewifeKendall0,51849285-AlewifeKendall1
70072,2231,1,,,,,,51849290-AlewifeKendall0,51849290-AlewifeKendall1
70072,2231,1,,,,,,51849292-AlewifeKendall0,51849292-AlewifeKendall1
70072,2231,1,,,,,,51849293-AlewifeKendall0,51849293-AlewifeKendall1
70072,2231,1,,,,,,51849294-AlewifeKendall0,51849294-AlewifeKendall1
70072,2231,1,,,,,,51849295-AlewifeKendall0,51849295-AlewifeKendall1
70072,2231,1,,,,,,51849298-AlewifeKendall0,51849298-AlewifeKendall1
70072,2231,1,,,,,,51849301-AlewifeKendall0,51849301-AlewifeKendall1
70072,2231,1,,,,,,51849302-AlewifeKendall0,51849302-AlewifeKendall1
70072,2231,1,,,,,,51849307-AlewifeKendall0,51849307-AlewifeKendall1
70072,2231,1,,,,,,51849311-AlewifeKendall0,51849311-AlewifeKendall1
70072,2231,1,,,,,,51849312-AlewifeKendall0,51849312-AlewifeKendall1
70072,2231,1,,,,,,51849313-AlewifeKendall0,51849313-AlewifeKendall1
70072,2231,1,,,,,,51849315-AlewifeKendall0,51849315-AlewifeKendall1
70072,2231,1,,,,,,51849317-AlewifeKendall0,51849317-AlewifeKendall1
70072,2231,1,,,,,,51849318-AlewifeKendall0,51849318-AlewifeKendall1
70072,2231,1,,,,,,51849320-AlewifeKendall0,51849320-AlewifeKendall1
70072,2231,1,,,,,,51849321-AlewifeKendall0,51849321-AlewifeKendall1
70072,2231,1,,,,,,51849322-AlewifeKendall0,51849322-AlewifeKendall1
70072,2231,1,,,,,,51849325-AlewifeKendall0,51849325-AlewifeKendall1
70072,2231,1,,,,,,51849330-AlewifeKendall0,51849330-AlewifeKendall1
70072,2231,1,,,,,,51849332-AlewifeKendall0,51849332-AlewifeKendall1
70072,2231,1,,,,,,51849336-AlewifeKendall0,51849336-AlewifeKendall1
70072,2231,1,,,,,,51849340-AlewifeKendall0,51849340-AlewifeKendall1
70072,2231,1,,,,,,51849342-AlewifeKendall0,51849342-AlewifeKendall1
70072,2231,1,,,,,,51849343-AlewifeKendall0,51849343-AlewifeKendall1
70072,2231,1,,,,,,51849344-AlewifeKendall0,51849344-AlewifeKendall1
70072,2231,1,,,,,,51849345-AlewifeKendall0,51849345-AlewifeKendall1
70072,2231,1,,,,,,51849346-AlewifeKendall0,51849346-AlewifeKendall1
70072,2231,1,,,,,,51849351-AlewifeKendall0,51849351-AlewifeKendall1
70072,2231,1,,,,,,51849352-AlewifeKendall0,51849352-AlewifeKendall1
70072,2231,1,,,,,,51849354-AlewifeKendall0,51849354-AlewifeKendall1
70072,2231,1,,,,,,51849366-AlewifeKendall0,51849366-AlewifeKendall1
70072,2231,1,,,,,,51849369-AlewifeKendall0,51849369-AlewifeKendall1
70072,2231,1,,,,,,51849370-AlewifeKendall0,51849370-AlewifeKendall1
70072,2231,1,,,,,,51849375-AlewifeKendall0,51849375-AlewifeKendall1
70072,2231,1,,,,,,51849379-AlewifeKendall0,51849379-AlewifeKendall1
70072,2231,1,,,,,,51849380-AlewifeKendall0,51849380-AlewifeKendall1
70072,2231,1,,,,,,51849381-AlewifeKendall0,51849381-AlewifeKendall1
70072,2231,1,,,,,,51849398-AlewifeKendall0,51849398-AlewifeKendall1
70072,2231,1,,,,,,51849399-AlewifeKendall0,51849399-AlewifeKendall1
70072,2231,1,,,,,,51849415-AlewifeKendall0,51849415-AlewifeKendall1
70072,2231,1,,,,,,51849417-AlewifeKendall0,51849417-AlewifeKendall1
70072,2231,1,,,,,,51849419-AlewifeKendall0,51849419-AlewifeKendall1
70072,2231,1,,,,,,51849420-AlewifeKendall0,51849420-AlewifeKendall1
70072,2231,1,,,,,,51849427-AlewifeKendall0,51849427-AlewifeKendall1
70072,2231,1,,,,,,51849428-AlewifeKendall0,51849428-AlewifeKendall1
70072,2231,1,,,,,,51849448-AlewifeKendall0,51849448-AlewifeKendall1
70072,2231,1,,,,,,51849449-AlewifeKendall0,51849449-AlewifeKendall1
70072,2231,1,,,,,,51849451-AlewifeKendall0,51849451-AlewifeKendall1
70072,2231,1,,,,,,51849457-AlewifeKendall0,51849457-AlewifeKendall1
70072,2231,1,,,,,,51849458-AlewifeKendall0,51849458-AlewifeKendall1
70072,2231,1,,,,,,51849459-AlewifeKendall0,51849459-AlewifeKendall1
70072,2231,1,,,,,,51849464-AlewifeKendall0,51849464-AlewifeKendall1
70072,2231,1,,,,,,51849465-AlewifeKendall0,51849465-AlewifeKendall1
70072,2231,1,,,,,,51849483-AlewifeKendall0,51849483-AlewifeKendall1
70072,2231,1,,,,,,51849484-AlewifeKendall0,51849484-AlewifeKendall1
70072,2231,1,,,,,,51849493-AlewifeKendall0,51849493-AlewifeKendall1
70072,2231,1,,,,,,51849494-AlewifeKendall0,51849494-AlewifeKendall1
70072,2231,1,,,,,,51849512-AlewifeKendall0,51849512-AlewifeKendall1
70072,2231,1,,,,,,51849515-AlewifeKendall0,51849515-AlewifeKendall1
70072,2231,1,,,,,,51849523-AlewifeKendall0,51849523-AlewifeKendall1
70072,2231,1,,,,,,51849540-AlewifeKendall0,51849540-AlewifeKendall1
70072,2231,1,,,,,,51849541-AlewifeKendall0,51849541-AlewifeKendall1
70072,2231,1,,,,,,51849551-AlewifeKendall0,51849551-AlewifeKendall1
70072,2231,1,,,,,,51849555-AlewifeKendall0,51849555-AlewifeKendall1
70072,2231,1,,,,,,51849256-AlewifeKendall0,51849256-AlewifeKendall1
70072,2231,1,,,,,,51849261-AlewifeKendall0,51849261-AlewifeKendall1
70072,2231,1,,,,,,51849270-AlewifeKendall0,51849270-AlewifeKendall1
70072,2231,1,,,,,,51849303-AlewifeKendall0,51849303-AlewifeKendall1
70072,2231,1,,,,,,51849327-AlewifeKendall0,51849327-AlewifeKendall1
70072,2231,1,,,,,,51849328-AlewifeKendall0,51849328-AlewifeKendall1
70072,2231,1,,,,,,51849348-AlewifeKendall0,51849348-AlewifeKendall1
70072,2231,1,,,,,,51849349-AlewifeKendall0,51849349-AlewifeKendall1
70072,2231,1,,,,,,51849355-AlewifeKendall0,51849355-AlewifeKendall1
70072,2231,1,,,,,,51849356-AlewifeKendall0,51849356-AlewifeKendall1
70072,2231,1,,,,,,51849357-AlewifeKendall0,51849357-AlewifeKendall1
70072,2231,1,,,,,,51849358-AlewifeKendall0,51849358-AlewifeKendall1
70072,2231,1,,,,,,51849359-AlewifeKendall0,51849359-AlewifeKendall1
70072,2231,1,,,,,,51849382-AlewifeKendall0,51849382-AlewifeKendall1
70072,2231,1,,,,,,51849383-AlewifeKendall0,51849383-AlewifeKendall1
70072,2231,1,,,,,,51849384-AlewifeKendall0,51849384-AlewifeKendall1
70072,2231,1,,,,,,51849385-AlewifeKendall0,51849385-AlewifeKendall1
70072,2231,1,,,,,,51849386-AlewifeKendall0,51849386-AlewifeKendall1
70072,2231,1,,,,,,51849387-AlewifeKendall0,51849387-AlewifeKendall1
70072,2231,1,,,,,,51849388-AlewifeKendall0,51849388-AlewifeKendall1
70072,2231,1,,,,,,51849402-AlewifeKendall0,51849402-AlewifeKendall1
70072,2231,1,,,,,,51849403-AlewifeKendall0,51849403-AlewifeKendall1
70072,2231,1,,,,,,51849404-AlewifeKendall0,51849404-AlewifeKendall1
70072,2231,1,,,,,,51849405-AlewifeKendall0,51849405-AlewifeKendall1
70072,2231,1,,,,,,51849406-AlewifeKendall0,51849406-AlewifeKendall1
70072,2231,1,,,,,,51849407-AlewifeKendall0,51849407-AlewifeKendall1
70072,2231,1,,,,,,51849431-AlewifeKendall0,51849431-AlewifeKendall1
70072,2231,1,,,,,,51849432-AlewifeKendall0,51849432-AlewifeKendall1
70072,2231,1,,,,,,51849433-AlewifeKendall0,51849433-AlewifeKendall1
70072,2231,1,,,,,,51849434-AlewifeKendall0,51849434-AlewifeKendall1
70072,2231,1,,,,,,51849435-AlewifeKendall0,51849435-AlewifeKendall1
70072,2231,1,,,,,,51849436-AlewifeKendall0,51849436-AlewifeKendall1
70072,2231,1,,,,,,51849437-AlewifeKendall0,51849437-AlewifeKendall1
70072,2231,1,,,,,,51849438-AlewifeKendall0,51849438-AlewifeKendall1
70072,2231,1,,,,,,51849439-AlewifeKendall0,51849439-AlewifeKendall1
70072,2231,1,,,,,,51849454-AlewifeKendall0,51849454-AlewifeKendall1
70072,2231,1,,,,,,51849455-AlewifeKendall0,51849455-AlewifeKendall1
70072,2231,1,,,,,,51849468-AlewifeKendall0,51849468-AlewifeKendall1
70072,2231,1,,,,,,51849469-AlewifeKendall0,51849469-AlewifeKendall1
70072,2231,1,,,,,,51849470-AlewifeKendall0,51849470-AlewifeKendall1
70072,2231,1,,,,,,51849471-AlewifeKendall0,51849471-AlewifeKendall1
70072,2231,1,,,,,,51849472-AlewifeKendall0,51849472-AlewifeKendall1
70072,2231,1,,,,,,51849473-AlewifeKendall0,51849473-AlewifeKendall1
70072,2231,1,,,,,,51849474-AlewifeKendall0,51849474-AlewifeKendall1
70072,2231,1,,,,,,51849477-AlewifeKendall0,51849477-AlewifeKendall1
70072,2231,1,,,,,,51849491-AlewifeKendall0,51849491-AlewifeKendall1
70072,2231,1,,,,,,51849492-AlewifeKendall0,51849492-AlewifeKendall1
70072,2231,1,,,,,,51849496-AlewifeKendall0,51849496-AlewifeKendall1
70072,2231,1,,,,,,51849497-AlewifeKendall0,51849497-AlewifeKendall1
70072,2231,1,,,,,,51849498-AlewifeKendall0,51849498-AlewifeKendall1
70072,2231,1,,,,,,51849499-AlewifeKendall0,51849499-AlewifeKendall1
70072,2231,1,,,,,,51849500-AlewifeKendall0,51849500-AlewifeKendall1
70072,2231,1,,,,,,51849501-AlewifeKendall0,51849501-AlewifeKendall1
70072,2231,1,,,,,,51849502-AlewifeKendall0,51849502-AlewifeKendall1
70072,2231,1,,,,,,51849505-AlewifeKendall0,51849505-AlewifeKendall1
70072,2231,1,,,,,,51849506-AlewifeKendall0,51849506-AlewifeKendall1
70072,2231,1,,,,,,51849508-AlewifeKendall0,51849508-AlewifeKendall1
70072,2231,1,,,,,,51849520-AlewifeKendall0,51849520-AlewifeKendall1
70072,2231,1,,,,,,51849525-AlewifeKendall0,51849525-AlewifeKendall1
70072,2231,1,,,,,,51849526-AlewifeKendall0,51849526-AlewifeKendall1
70072,2231,1,,,,,,51849527-AlewifeKendall0,51849527-AlewifeKendall1
70072,2231,1,,,,,,51849528-AlewifeKendall0,51849528-AlewifeKendall1
70072,2231,1,,,,,,51849529-AlewifeKendall0,51849529-AlewifeKendall1
70072,2231,1,,,,,,51849530-AlewifeKendall0,51849530-AlewifeKendall1
70072,2231,1,,,,,,51849531-AlewifeKendall0,51849531-AlewifeKendall1
70072,2231,1,,,,,,51849532-AlewifeKendall0,51849532-AlewifeKendall1
70072,2231,1,,,,,,51849533-AlewifeKendall0,51849533-AlewifeKendall1
70072,2231,1,,,,,,51849559-AlewifeKendall0,51849559-AlewifeKendall1
70072,2231,1,,,,,,51849562-AlewifeKendall0,51849562-AlewifeKendall1
70072,2231,1,,,,,,51849563-AlewifeKendall0,51849563-AlewifeKendall1
70072,2231,1,,,,,,51849564-AlewifeKendall0,51849564-AlewifeKendall1
70072,2231,1,,,,,,51849565-AlewifeKendall0,51849565-AlewifeKendall1
70072,2231,1,,,,,,51849566-AlewifeKendall0,51849566-AlewifeKendall1
70072,2231,1,,,,,,51849567-AlewifeKendall0,51849567-AlewifeKendall1
70072,2231,1,,,,,,51849568-AlewifeKendall0,51849568-AlewifeKendall1
70072,2231,1,,,,,,51849572-AlewifeKendall0,51849572-AlewifeKendall1
70072,2231,1,,,,,,51849573-AlewifeKendall0,51849573-AlewifeKendall1
70151,9070150,1,,,,,,52139574-ClevelandCircleKenmore0,52139574-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139577-ClevelandCircleKenmore0,52139577-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139580-ClevelandCircleKenmore0,52139580-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139581-ClevelandCircleKenmore0,52139581-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139582-ClevelandCircleKenmore0,52139582-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139585-ClevelandCircleKenmore0,52139585-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139586-ClevelandCircleKenmore0,52139586-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139589-ClevelandCircleKenmore0,52139589-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139591-ClevelandCircleKenmore0,52139591-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139592-ClevelandCircleKenmore0,52139592-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139594-ClevelandCircleKenmore0,52139594-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139595-ClevelandCircleKenmore0,52139595-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139597-ClevelandCircleKenmore0,52139597-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139598-ClevelandCircleKenmore0,52139598-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139599-ClevelandCircleKenmore0,52139599-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139604-ClevelandCircleKenmore0,52139604-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139605-ClevelandCircleKenmore0,52139605-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139606-ClevelandCircleKenmore0,52139606-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139608-ClevelandCircleKenmore0,52139608-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139609-ClevelandCircleKenmore0,52139609-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139614-ClevelandCircleKenmore0,52139614-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139615-ClevelandCircleKenmore0,52139615-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139618-ClevelandCircleKenmore0,52139618-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139621-ClevelandCircleKenmore0,52139621-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139622-ClevelandCircleKenmore0,52139622-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139623-ClevelandCircleKenmore0,52139623-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139624-ClevelandCircleKenmore0,52139624-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139625-ClevelandCircleKenmore0,52139625-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139626-ClevelandCircleKenmore0,52139626-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139630-ClevelandCircleKenmore0,52139630-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139633-ClevelandCircleKenmore0,52139633-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139634-ClevelandCircleKenmore0,52139634-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139635-ClevelandCircleKenmore0,52139635-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139640-ClevelandCircleKenmore0,52139640-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139642-ClevelandCircleKenmore0,52139642-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139643-ClevelandCircleKenmore0,52139643-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139644-ClevelandCircleKenmore0,52139644-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139645-ClevelandCircleKenmore0,52139645-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139646-ClevelandCircleKenmore0,52139646-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139647-ClevelandCircleKenmore0,52139647-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139653-ClevelandCircleKenmore0,52139653-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139654-ClevelandCircleKenmore0,52139654-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139655-ClevelandCircleKenmore0,52139655-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139657-ClevelandCircleKenmore0,52139657-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139663-ClevelandCircleKenmore0,52139663-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139664-ClevelandCircleKenmore0,52139664-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139666-ClevelandCircleKenmore0,52139666-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139670-ClevelandCircleKenmore0,52139670-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139671-ClevelandCircleKenmore0,52139671-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139672-ClevelandCircleKenmore0,52139672-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139673-ClevelandCircleKenmore0,52139673-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139674-ClevelandCircleKenmore0,52139674-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139675-ClevelandCircleKenmore0,52139675-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139679-ClevelandCircleKenmore0,52139679-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139680-ClevelandCircleKenmore0,52139680-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139681-ClevelandCircleKenmore0,52139681-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139686-ClevelandCircleKenmore0,52139686-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139690-ClevelandCircleKenmore0,52139690-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139691-ClevelandCircleKenmore0,52139691-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139693-ClevelandCircleKenmore0,52139693-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139694-ClevelandCircleKenmore0,52139694-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139696-ClevelandCircleKenmore0,52139696-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139697-ClevelandCircleKenmore0,52139697-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139698-ClevelandCircleKenmore0,52139698-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139701-ClevelandCircleKenmore0,52139701-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139705-ClevelandCircleKenmore0,52139705-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139706-ClevelandCircleKenmore0,52139706-ClevelandCircleKenmore1
70151,9070150,1,,,,,,52139709-ClevelandCircleKenmore0,52139709-ClevelandCircleKenmore1
